1,2,1,Y,N,11/21/2013
2,2,2,Y,N,11/21/2013
3,2,3,Y,N,11/21/2013
4,2,4,Y,N,11/21/2013
5,2,5,Y,N,11/21/2013
6,2,6,Y,N,11/21/2013
7,2,7,Y,N,11/21/2013
8,2,8,Y,N,11/21/2013
9,2,13,Y,N,11/21/2013
10,2,14,Y,N,11/21/2013
11,2,78,Y,N,11/21/2013
12,2,79,Y,N,11/21/2013
13,2,80,Y,N,11/21/2013
14,2,81,Y,N,11/21/2013
15,2,82,Y,N,11/21/2013
16,2,83,Y,N,11/21/2013
17,2,84,Y,N,11/21/2013
18,2,351,Y,N,2/8/2014
19,2,358,Y,N,2/8/2014
